feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
28.63,47.3,10.24,0.22,0.79,3.59,130.16,18.57,32.23,90.25,27.08,44.73,1.65,32.56,27.08,111.07,6.32,1.74,1.05,6.84,1.0
6.23,9.91,23.23,5.79,11.75,11.75,1356.83,317.44,90.43,,37.14,59.09,1.59,6.23,37.14,46.12,4.49,0.0,0.0,0.0,1.0
3.14,20.11,1.07,0.05,0.74,0.8,123.89,76.9,105.56,7.37,0.92,5.9,6.41,20.86,91.94,16.08,0.6,5.48,4.44,34.13,1.0
-158.42,-1098.45,-64.38,0.78,1.29,1.29,147.92,58.51,113.23,,85.58,593.37,6.93,-27.2,85.58,-185.12,,0.0,53.32,-524.1,1.0
4.38,7.08,,0.89,1.43,1.44,175.9,14.36,26.43,0.07,0.38,0.62,1.62,36.43,38.13,27.44,1.04,18.28,11.24,48.19,1.0
4.7,22.85,15.11,15.81,15.81,15.85,1169.65,,40.68,1.81,0.79,3.86,4.86,4.7,79.42,29.82,2.18,0.0,0.0,0.0,1.0
10.44,27.21,5.34,1.62,1.62,1.62,186.35,,113.59,,61.63,160.64,2.61,18.82,61.63,16.94,,0.0,4.29,38.49,1.0
10.1,28.85,4.62,1.93,7.75,7.75,166.4,57.99,9.97,,0.65,1.86,2.86,62.1,64.98,21.01,1.7,0.0,23.77,76.12,1.0
5.15,18.07,,0.15,0.18,0.47,909.82,13.63,642.66,191.4,0.71,2.51,3.51,8.67,71.48,10.07,0.43,0.0,6.49,4.6,1.0
6.22,56.11,2.76,0.11,0.96,0.96,161.63,120.08,141.25,,0.89,8.02,9.02,9.66,88.92,10.47,0.72,0.0,1.53,22.57,1.0
19.04,24.68,,3.5,4.38,4.38,546.05,108.84,123.33,,0.23,0.3,1.3,19.04,22.84,83.38,,0.0,0.0,0.0,1.0
12.15,13.7,9.46,6.4,13.89,13.93,283.51,139.42,18.62,0.85,0.11,0.13,1.13,25.08,11.35,116.29,12.21,0.0,7.11,27.62,1.0
2.9,4.46,0.86,1.34,2.07,2.76,107.67,23.82,32.55,22.35,0.35,0.53,1.53,93.95,34.83,25.19,4.39,0.0,19.9,64.05,1.0
-3.21,-4.15,,2.7,2.33,2.33,161.42,-13.33,36.0,,0.23,0.29,1.29,11.78,22.63,93.72,1.64,0.0,4.9,23.92,1.0
24.82,82.64,12.5,1.33,1.33,1.33,148.62,0.68,126.9,,0.7,2.33,3.33,25.44,69.97,36.69,4.41,0.0,0.31,1.85,1.0
5.08,8.42,2.59,0.12,1.19,2.26,185.08,61.39,25.9,61.43,0.4,0.66,1.66,39.53,39.61,26.84,2.32,22.03,12.44,48.12,1.0
-2.13,-4.92,-3.31,0.05,1.25,5.01,566.36,88.03,72.14,283.78,0.57,1.31,2.31,15.43,56.78,1.61,2.65,0.56,19.41,88.6,1.0
261.7,324.47,,0.4,3.11,3.11,250213.6,22384.8,13608.0,,0.19,0.24,1.24,322.83,19.35,1412.57,1.11,0.0,29836.0,-40.72,1.0
23.19,28.1,44.3,3.18,5.72,5.72,695.33,305.6,120.12,,17.47,21.16,1.21,23.19,17.47,132.78,,0.0,0.0,0.0,1.0
7.16,30.02,1.48,1.3,1.3,1.3,75.49,,56.86,,0.76,3.19,4.19,28.32,76.15,9.4,,0.0,3.4,48.95,1.0
15.99,29.37,,0.51,2.16,2.16,228.17,142.03,85.98,,0.46,0.84,1.84,41.96,45.58,56.12,3.57,0.0,12.37,30.8,1.0
19.52,21.42,52.05,5.19,10.33,10.33,970.87,439.59,85.55,,0.09,0.1,1.1,19.52,8.91,269.94,11.48,0.0,0.0,0.0,1.0
-0.05,-1.06,,0.09,0.66,0.66,452.56,239.67,417.22,,0.95,20.02,21.02,18.01,95.24,7.74,0.16,0.0,16.31,42.3,1.0
32.04,50.29,29.9,1.97,2.46,2.46,339.71,55.43,113.13,,0.36,0.57,1.57,44.25,36.3,103.87,3.75,0.0,11.39,20.19,1.0
1.16,1.27,0.5,10.33,10.8,11.13,156.39,6.63,13.9,4.57,0.09,0.1,1.1,1.16,8.98,12.92,,0.0,0.0,0.0,1.0
15.46,134.56,3.41,0.27,1.27,1.27,80.25,62.69,62.65,,0.89,7.7,8.7,438.95,88.51,17.47,,0.0,66.38,67.55,1.0
46.51,85.18,39.43,1.41,1.99,1.99,308.58,80.67,138.55,,0.45,0.83,1.83,46.51,45.4,103.04,5.68,0.0,0.0,0.0,1.0
14.0,15.58,,11.31,13.13,13.13,264.31,36.27,19.91,,0.1,0.11,1.11,54.57,10.14,138.13,,0.0,24.5,57.17,1.0
12.16,29.48,19.44,0.29,0.87,0.87,582.06,197.58,338.23,,0.59,1.42,2.42,12.16,58.76,20.69,0.85,0.0,0.0,0.0,1.0
5.82,14.81,3.68,0.46,0.98,1.15,230.07,39.5,138.16,22.49,0.61,1.55,2.55,11.15,60.72,9.58,1.3,0.0,2.43,395.05,1.0
6.84,76.68,6.78,0.16,0.53,0.9,360.54,119.88,323.58,118.31,0.91,10.19,11.21,19.86,90.91,10.12,0.49,0.0,9.7,36.27,1.0
68.18,98.76,,1.13,1.33,1.33,145.04,9.25,44.42,,30.97,44.86,1.45,68.18,30.97,236.16,1.18,0.0,0.0,0.0,1.0
12.79,16.02,8.22,4.99,4.99,4.99,233.9,,46.16,,0.2,0.25,1.25,29.87,20.12,63.59,,0.08,10.97,46.32,1.0
6.96,9.47,4.26,3.3,3.31,3.83,222.75,0.09,56.69,29.89,0.27,0.36,1.36,20.28,26.54,26.23,,0.0,5.82,40.42,1.0
6.49,42.92,32.12,6.19,6.65,6.65,1800.18,11.52,24.84,,0.85,5.61,6.61,6.49,84.87,14.63,1.09,68.9,0.0,0.0,1.0
10.03,334.1,12.74,0.38,0.63,0.63,461.98,109.95,442.88,,0.97,32.3,33.3,12.34,97.0,12.08,0.08,0.0,2.93,14.68,1.0
-3.12,-4.46,-7.14,0.26,0.92,0.95,833.02,131.33,203.19,6.22,0.3,0.43,1.43,12.91,30.13,1.18,0.92,0.0,26.98,67.42,1.0
0.03,2.46,0.01,0.0,0.16,0.35,174.33,25.58,83.84,30.82,0.99,78.43,79.44,13.12,98.72,0.52,0.09,44.72,4.33,56.46,1.0
13.01,19.75,,2.16,3.0,3.0,118.65,32.67,39.16,,0.34,0.52,1.52,208.31,34.14,38.1,,0.0,46.9,93.01,1.0
5.05,14.45,,0.17,0.23,0.48,187.55,7.22,96.07,29.37,0.65,1.86,2.86,33.54,65.06,14.58,0.51,13.08,10.96,46.34,1.0
3.22,3.67,2.1,3.7,4.07,4.07,237.69,10.48,28.54,,0.12,0.14,1.14,3.22,12.14,193.2,1.74,0.0,0.0,0.0,1.0
1.51,2.91,1.34,0.14,1.12,1.19,322.18,120.93,122.4,7.61,0.48,0.93,1.93,52.62,48.09,18.71,1.1,0.0,31.17,56.47,1.0
-92.56,-222.14,,3.57,3.57,3.57,,,,,0.58,1.4,2.4,-55.6,58.33,-158.69,,0.0,,-96.06,1.0
36.62,42.04,14.17,2.68,4.2,4.2,140.85,27.04,17.84,0.11,0.13,0.15,1.15,95.84,12.9,719.32,1.89,0.0,22.92,35.2,1.0
1.74,9.0,0.42,0.49,0.96,0.96,87.02,32.56,69.31,,0.81,4.17,5.17,14.52,80.65,20.12,0.86,0.0,3.05,34.95,1.0
21.66,38.55,,0.83,2.99,2.99,169.7,121.14,56.12,,43.82,78.01,1.78,148.05,43.82,49.42,,0.0,40.98,57.27,1.0
1.3,12.66,1.42,0.1,1.11,1.11,220.43,360.0,354.39,,89.76,876.94,9.77,1.3,89.76,1.44,,0.0,0.0,0.0,1.0
0.46,5.9,,0.29,1.04,1.04,140.91,95.87,128.42,,0.92,11.73,12.73,0.46,92.15,2.81,1.73,0.0,0.0,0.0,1.0
34.83,62.71,,0.15,1.93,1.94,238.84,169.64,90.33,1.3,0.44,0.8,1.8,39.18,44.46,81.33,2.67,3.23,2.07,6.03,1.0
20.07,53.27,17.81,1.34,1.6,1.6,118.02,52.42,199.09,,0.62,1.65,2.65,20.07,62.32,32.21,,0.0,0.0,0.0,1.0
3.72,11.18,,0.78,0.95,0.95,131.79,9.95,57.78,,66.74,200.67,3.01,4.51,66.74,39.15,0.96,0.0,0.0,0.0,1.0
19.1,19.19,74.82,139.67,203.33,203.33,1425.94,439.27,6.94,,0.0,0.0,1.0,19.1,0.49,3883.33,,0.0,0.0,0.0,1.0
-16.57,-340.61,-286.79,0.33,11.9,17.63,6299.51,431.04,37.27,213.67,0.95,19.55,20.55,-16.36,95.13,-17.23,1.11,79.76,3.61,6.14,1.0
-7.73,-7.82,,84.4,85.24,85.24,,,,,0.01,0.01,1.01,-7.73,1.17,-659.08,,0.0,,0.0,1.0
-9.03,-16.51,,0.03,1.48,1.57,125.58,60.71,41.73,3.72,0.45,0.83,1.83,92.97,45.34,11.85,1.34,0.0,24.88,65.9,1.0
25.4,83.25,5.65,0.04,0.44,0.44,80.92,22.24,55.61,,0.69,2.28,3.28,25.4,69.49,36.56,0.44,0.01,0.0,0.0,1.0
42.13,49.86,11.19,5.95,6.45,6.45,96.69,7.52,14.82,,0.15,0.18,1.18,42.13,15.49,271.93,,0.0,0.0,0.0,1.0
8.69,20.05,,0.45,1.19,1.24,182.25,50.1,74.26,3.01,0.57,1.31,2.31,52.63,56.67,22.81,1.15,0.0,16.19,53.34,1.0
18.23,19.41,,16.45,16.45,16.45,69.4,,4.17,,0.06,0.06,1.06,18.23,6.08,300.0,,0.0,0.0,0.0,1.0
31.14,78.6,17.56,0.7,1.0,1.85,205.32,29.02,96.79,82.53,0.49,1.25,2.52,31.14,49.42,82.45,3.54,0.0,0.0,0.0,1.0
45.01,49.29,20.39,9.21,11.52,11.52,164.9,32.71,14.15,,8.68,9.5,1.1,45.01,8.68,518.73,,0.0,0.0,0.0,1.0
10.97,11.88,4.15,7.4,13.12,13.12,90.37,59.35,10.37,,0.08,0.08,1.08,27.48,7.62,144.02,,0.0,6.24,40.37,1.0
5.62,68.08,,0.0,1.55,1.55,411.46,298.04,209.84,0.02,91.75,1111.93,12.12,16.75,91.75,6.34,0.78,0.01,8.94,93.18,1.0
0.43,0.62,,2.38,2.92,2.94,928.21,8.06,304.59,6.84,31.23,45.41,1.45,12.31,31.23,7.53,29.82,0.0,23.5,57.99,1.0
23.11,24.72,16.03,11.05,15.33,15.33,252.46,69.62,16.29,,0.07,0.07,1.07,23.11,6.53,354.17,,0.0,0.0,0.0,1.0
18.55,63.03,5.45,0.01,1.79,1.79,106.94,71.94,57.61,,0.71,2.4,3.4,23.45,70.57,27.18,20.0,0.0,1.0,11.55,1.0
16.99,18.83,20.76,5.47,6.76,6.77,444.8,54.05,41.81,0.12,0.1,0.11,1.11,24.27,9.79,266.63,2.53,0.0,8.89,22.2,1.0
0.59,2.57,0.88,0.87,1.32,1.78,537.15,126.04,280.8,131.18,0.77,3.32,4.33,24.04,76.74,1.04,8.43,0.0,24.69,71.03,1.0
-11.12,-14.15,-3920.29,0.6,2.27,2.27,128270.48,10600.46,6373.03,,0.21,0.27,1.27,-2.5,21.4,-52.0,1.07,16.37,3037.71,-692.19,1.0
1.28,15.37,,0.12,0.27,0.31,467.54,62.76,364.78,18.82,0.92,10.98,11.98,6.34,91.65,5.13,0.12,12.72,4.7,28.47,1.0
9.4,225.96,,0.17,0.49,0.49,1602.28,130.82,1501.83,,0.96,23.04,24.04,16.0,95.84,10.12,0.1,0.0,23.08,31.01,1.0
-0.38,-0.68,,1.17,1.75,2.05,289.48,70.24,120.72,36.37,0.45,0.8,1.8,15.87,44.57,4.17,4.37,0.0,9.13,54.61,1.0
7.37,24.06,,0.88,1.37,1.37,100.8,32.33,66.52,,0.69,2.26,3.26,7.37,69.36,15.57,3.58,0.0,0.0,0.0,1.0
1.52,1.54,4.61,4.67,56.89,56.89,1105.99,858.1,16.43,,0.02,0.02,1.02,1.52,1.5,568.45,6.77,0.0,0.0,0.0,1.0
4.55,20.36,,0.14,1.25,1.27,174.89,144.7,96.77,3.45,0.78,3.47,4.47,9.52,77.65,9.2,6.66,19.73,1.78,25.14,1.0
9.73,10.98,7.45,0.53,8.83,8.83,278.5,,31.21,,0.11,0.13,1.13,9.73,11.33,85.89,,0.0,0.0,0.0,1.0
4.1,7.53,3.34,0.07,1.08,1.74,296.91,104.14,86.48,68.1,39.12,71.88,1.84,25.15,39.12,14.99,1.55,5.61,12.46,50.63,1.0
-3.13,-11.37,-2.94,0.81,0.83,1.26,341.66,5.62,244.88,106.59,0.72,2.63,3.63,-3.13,72.47,1.21,3.3,0.0,0.0,0.0,1.0
1.23,14.79,1.57,0.38,1.84,1.84,305.18,363.21,248.91,,0.54,6.51,11.98,1.23,54.37,2.27,,0.0,0.0,0.0,1.0
29.66,83.57,,0.62,1.08,1.45,132.56,36.36,78.77,29.4,0.65,1.82,2.82,147.46,64.51,47.68,4.08,0.0,31.45,54.56,1.0
-193.66,85.53,-53.32,0.28,0.33,0.36,100.23,13.33,277.86,7.13,326.42,-144.17,-0.44,-141.48,326.42,-59.33,,0.0,14.37,-145.0,1.0
-2.89,9.75,-3.44,1.21,1.97,3.96,432.77,19.92,26.33,52.3,1.3,-4.37,-3.37,2.17,129.67,20.35,1.24,9.02,4.48,10.56,1.0
54.84,92.0,39.46,0.74,2.54,2.54,171.96,183.09,102.12,,0.4,0.68,1.68,84.67,40.39,135.78,,0.0,21.46,29.54,1.0
42.76,98.91,,1.41,2.18,2.18,326.18,113.75,147.62,,56.11,129.77,2.31,61.02,56.11,76.22,,0.0,11.89,17.95,1.0
4.0,32.83,7.1,0.01,0.11,1.13,646.19,45.08,523.84,533.45,0.87,7.15,8.21,9.66,87.11,4.86,3.88,0.0,7.14,32.88,1.0
17.66,34.69,,0.54,2.04,2.04,252.82,184.0,122.24,0.0,49.09,96.44,1.96,32.14,49.09,35.97,337618.5,0.0,7.33,40.58,1.0
1.6,4.21,0.71,0.36,1.17,1.48,161.24,76.48,93.75,29.03,0.62,1.63,2.63,24.62,61.99,8.84,3.14,0.0,7.29,60.16,1.0
57.04,58.85,,3.58,32.42,32.42,23.84,20.97,0.73,,3.08,3.18,1.03,57.04,3.08,1848.97,,0.0,0.0,0.0,1.0
6.68,26.21,11.74,0.03,1.15,1.17,640.3,446.76,375.22,7.54,0.75,2.93,3.93,8.63,74.53,10.51,1.48,14.66,2.58,11.05,1.0
58.31,71.52,,1.93,5.34,5.34,251.46,156.89,45.95,,0.18,0.23,1.23,59.42,18.48,321.15,63.59,0.0,0.57,1.12,1.0
3.04,11.88,,0.27,0.84,1.08,560.13,232.72,410.66,100.39,0.74,2.9,3.9,44.98,74.38,6.42,1.36,0.0,48.03,62.27,1.0
8.57,-66.18,,0.88,0.88,0.88,68.58,0.01,76.35,,1.13,-8.72,-7.72,21.51,112.95,19.11,,0.0,1.77,22.36,1.0
6.9,16.18,,0.17,0.93,1.84,74.77,30.36,40.28,36.53,0.57,1.34,2.34,13.51,57.35,12.03,,0.0,0.97,26.98,1.0
12.08,67.49,,0.1,0.79,0.79,191.43,95.83,137.91,,0.82,4.59,5.59,24.95,82.1,21.96,0.56,0.0,4.92,25.89,1.0
10.61,36.27,,0.61,0.71,1.09,134.3,6.33,60.67,23.0,0.71,2.42,3.42,45.46,70.74,30.01,1.09,25.07,9.5,38.87,1.0
4.22,18.44,2.05,0.16,0.39,0.85,176.54,28.87,89.25,58.08,0.77,3.37,4.37,24.21,77.1,12.1,0.71,21.26,6.95,45.12,1.0
9.29,11.91,21.0,4.55,4.55,4.55,823.35,,179.14,,0.22,0.28,1.28,9.29,22.0,42.21,,0.0,0.0,0.0,1.0
23.49,25.16,8.17,15.09,15.09,15.09,116.15,,8.29,,0.07,0.07,1.07,23.49,6.62,354.64,,0.0,0.0,0.0,1.0
-2.42,82.82,,0.16,0.95,0.97,,,,,102.93,-3517.3,-34.17,-2.42,102.93,-2.35,,0.0,,0.0,1.0
1.24,5.68,0.32,0.65,1.03,1.03,92.95,27.59,71.84,,0.78,3.58,4.58,47.3,78.16,11.68,1.13,0.0,11.76,69.0,1.0
13.26,14.31,5.17,11.68,13.68,13.68,141.9,20.52,10.26,,0.07,0.08,1.08,13.26,7.31,181.4,,0.0,0.0,0.0,1.0
26.14,38.75,,0.77,3.07,3.07,404.06,299.7,130.09,,0.33,0.48,1.48,75.34,32.55,80.29,,0.0,40.68,41.82,1.0
-1.76,-3.97,-10.61,1.84,1.84,1.84,1524.47,,1180.0,,0.56,1.26,2.26,-1.76,55.66,-3.16,,0.0,0.0,0.0,1.0
6.99,16.16,,0.03,1.19,1.19,249.34,139.61,123.12,0.01,0.57,1.31,2.31,8.82,56.77,12.98,1.24,1.07,0.49,16.39,1.0
17.98,28.67,29.05,2.46,2.68,2.68,588.15,47.85,216.9,,0.37,0.59,1.59,17.98,37.29,48.21,,0.0,0.0,0.0,1.0
4.71,27.6,16.81,0.15,1.21,1.21,1299.21,1123.06,1063.62,,82.94,486.11,5.86,4.71,82.94,5.68,,0.16,0.0,0.0,1.0
-48.71,372.05,-6.22,0.49,0.78,0.78,46.47,11.71,35.72,0.0,1.13,-8.64,-7.64,-19.15,113.09,-39.65,-0.4,7.97,3.77,-299.38,1.0
56.03,57.15,19.04,8.99,50.24,50.7,123.71,99.54,2.41,1.11,1.97,2.01,1.02,56.03,1.97,2840.41,,0.0,0.0,0.0,1.0
20.14,20.3,15.64,127.47,127.47,127.47,282.77,,2.19,,0.01,0.01,1.01,20.14,0.78,2566.67,,0.0,0.0,0.0,1.0
70.07,88.5,,2.5,4.84,4.84,41.38,34.49,14.71,,0.21,0.26,1.26,70.07,20.83,336.46,,0.0,0.0,0.0,1.0
19.94,59.75,5.16,0.05,1.71,1.71,94.14,57.63,34.76,,0.67,2.0,3.0,19.94,66.62,31.09,1.74,0.0,0.0,0.0,1.0
55.13,66.18,66.51,0.63,4.42,4.42,439.13,274.29,72.47,,0.17,0.2,1.2,59.61,16.69,330.39,3.17,0.0,0.0,0.0,1.0
12.76,294.91,5.9,0.17,0.85,0.86,168.3,102.44,150.74,1.82,0.96,22.11,23.11,54.71,95.67,15.26,0.53,4.5,14.24,48.66,1.0
1.79,9.48,0.71,0.47,1.02,1.09,143.63,63.75,107.58,7.8,0.81,4.29,5.29,30.41,81.1,9.2,1.64,5.12,11.29,76.93,1.0
7.95,8.76,,3.12,11.12,11.78,1061.31,644.75,80.59,53.31,0.09,0.1,1.1,24.27,9.29,87.98,9.67,0.0,35.24,46.29,1.0
5.63,12.55,8.34,0.83,1.36,1.37,538.94,155.86,58.03,1.76,55.11,122.76,2.23,5.63,55.11,11.17,1.84,44.22,0.0,0.0,1.0
0.6,0.64,,20.61,20.61,20.62,473.4,,22.71,0.17,0.06,0.06,1.06,0.6,5.66,10.61,,0.0,0.0,0.0,1.0
39.95,44.05,,10.78,10.78,10.78,208.93,,19.16,,0.09,0.1,1.1,45.78,9.31,429.04,,0.0,2.46,7.93,1.0
-39.09,344.55,-6.43,0.52,0.7,0.7,59.85,11.62,65.87,,1.11,-9.82,-8.82,-20.48,111.34,-32.25,-0.51,0.0,3.06,-174.14,1.0
19.26,20.36,,18.43,18.43,18.43,381.31,,20.46,,0.05,0.06,1.06,19.26,5.43,354.87,,0.0,0.0,0.0,1.0
13.93,22.28,,1.52,2.36,2.36,123.54,37.17,44.36,0.05,0.37,0.6,1.6,29.26,37.47,52.89,4.4,0.0,3.94,28.68,1.0
5.8,31.83,1.82,0.46,1.23,1.33,114.19,65.57,85.0,8.2,0.82,4.49,5.49,55.93,81.77,7.1,,0.0,11.01,62.13,1.0
5.99,20.56,,0.58,1.41,1.41,218.65,127.38,153.25,,0.71,2.43,3.43,5.99,70.87,8.45,,0.0,0.0,0.0,1.0
3.32,65.48,,0.57,1.05,1.05,248.49,112.79,233.3,,0.95,18.73,19.73,3.32,94.93,3.5,,0.0,0.0,0.0,1.0
12.41,15.99,6.68,8.03,8.03,8.03,196.11,,24.16,,22.39,28.84,1.29,109.56,22.39,55.42,,0.0,52.34,84.94,1.0
-0.68,-3.09,-0.45,0.1,1.22,1.28,91.34,13.35,184.34,11.08,0.78,3.53,4.53,-0.68,77.92,-0.88,,0.0,0.0,0.0,1.0
7.25,54.51,5.61,0.01,1.73,1.73,281.64,198.06,102.71,0.19,0.87,6.52,7.52,25.13,86.69,19.07,1.04,6.38,13.83,42.4,1.0
0.13,1.32,0.38,0.0,0.26,0.98,1022.39,232.63,815.21,651.55,89.75,875.57,9.76,5.3,89.75,3.28,0.85,8.86,14.5,93.15,1.0
0.86,-1.93,0.77,0.22,0.67,0.67,327.88,,457.81,0.02,144.43,-325.07,-2.25,5.09,144.43,4.43,-7.0,0.0,2.77,26.42,1.0
47.42,50.27,,17.66,17.66,17.66,685.7,,38.4,,0.06,0.06,1.06,47.42,5.66,837.5,,0.0,0.0,0.0,1.0
-16.57,-57.85,-5.96,0.29,0.93,1.23,130.95,58.8,92.16,28.19,0.71,2.49,3.49,21.66,71.35,-23.22,2.37,0.0,13.75,144.43,1.0
0.85,66.37,4.32,0.06,0.09,1.01,1852.67,59.95,1808.01,1661.91,0.99,77.19,78.19,0.85,98.72,0.86,,0.0,0.0,0.0,1.0
4.99,28.67,2.52,1.28,1.84,1.84,183.75,47.6,47.97,,82.61,474.91,5.75,55.27,82.61,9.33,3.84,41.49,25.38,74.04,1.0
-2.92,492.6,-2.48,0.6,0.9,0.9,309.51,91.26,295.99,,1.01,-169.69,-168.69,8.54,100.59,-2.9,-0.06,3.89,9.74,132.24,1.0
4.19,25.0,,0.0,1.17,1.17,319.18,299.53,255.94,0.03,0.83,4.96,5.96,28.63,83.23,6.25,3.8,0.0,15.7,55.02,1.0
16.64,25.84,,0.45,4.09,4.09,226.75,86.18,32.41,,0.36,0.55,1.55,26.07,35.59,49.14,2.1,0.0,4.29,20.49,1.0
0.02,0.05,0.03,0.67,1.73,1.73,465.13,282.17,266.42,,0.58,1.38,2.38,1.27,57.93,0.04,,0.0,1.18,40.11,1.0
0.61,2.5,0.6,0.21,0.8,1.16,358.26,142.66,242.29,86.09,75.49,307.97,4.08,10.08,75.49,3.29,1.51,0.0,6.92,-44.08,1.0
1.07,6.53,0.41,1.19,2.23,2.24,138.83,55.73,53.32,0.09,83.59,509.47,6.09,13.55,83.59,6.46,4.6,0.0,4.76,62.43,1.0
0.71,7.07,,0.07,0.25,0.25,51214.22,7370.02,40035.81,,90.0,899.83,10.0,0.71,90.0,0.81,0.26,0.0,0.0,0.0,1.0
5.04,-27.25,1.45,0.04,0.32,0.32,104.5,33.99,119.67,,1.18,-6.41,-5.41,46.12,118.48,10.5,-0.29,0.0,11.8,73.22,1.0
11.73,73.41,8.11,0.22,1.1,1.2,251.71,178.73,204.17,20.47,0.84,5.26,6.26,46.93,84.03,17.78,10.7,0.0,17.09,40.58,1.0
0.72,3.13,0.45,0.04,0.98,1.12,226.68,140.78,122.78,20.34,0.77,3.37,4.37,3.36,77.13,2.09,1.31,22.35,1.17,46.39,1.0
-11.13,-13.56,,5.57,5.57,5.57,3343.87,,729.85,,17.95,21.87,1.22,-11.13,17.95,-61.99,,0.0,0.0,0.0,1.0
2.74,3.58,,0.18,1.88,1.94,356.02,132.83,78.35,4.18,0.23,0.31,1.31,18.34,23.48,30.2,1.36,0.0,10.93,44.68,1.0
17.61,22.58,25.72,2.54,2.76,2.76,531.64,24.72,113.41,0.14,0.22,0.28,1.28,24.42,22.01,96.39,1.95,0.0,6.94,12.86,1.0
2.23,2.46,,9.42,10.65,10.65,3133.83,360.0,290.91,,0.09,0.1,1.1,2.23,9.39,23.75,,0.0,0.0,0.0,1.0
-37.55,172.12,-25.48,0.33,0.31,0.31,247.03,-6.48,295.37,,1.22,-5.58,-4.58,14.34,121.81,-14.8,-0.35,0.0,35.21,120.14,1.0
4.48,46.08,,0.55,1.19,1.19,113.43,59.5,93.88,,90.27,928.25,10.28,4.48,90.27,4.96,,0.0,0.0,0.0,1.0
14.56,15.22,6.42,20.28,22.98,22.98,160.42,18.66,6.91,,0.04,0.05,1.05,14.56,4.35,334.58,,0.0,0.0,0.0,1.0
8.34,7.83,1.07,-19.46,-15.58,-15.58,46.83,-11.54,-2.97,,-0.06,-0.06,0.94,8.34,-6.42,-129.87,,0.0,0.0,0.0,1.0
15.59,67.27,9.44,0.14,0.14,1.3,220.39,,167.45,194.09,0.77,3.31,4.31,63.29,76.82,20.3,,0.0,28.88,62.07,1.0
1.54,2.03,,0.03,4.15,4.15,362.02,355.07,86.18,,24.07,31.7,1.32,1.54,24.07,6.4,,0.0,0.0,0.0,1.0
19.11,20.33,16.18,15.03,16.56,16.56,308.21,27.79,18.4,,0.06,0.06,1.06,40.35,6.04,316.45,,0.0,17.98,45.49,1.0
-21.53,-23.39,-32.99,1.39,2.74,2.74,557.71,57.87,42.99,,0.08,0.09,1.09,-9.53,7.94,-143.15,1.17,0.0,18.39,81.53,1.0
6.92,13.0,3.62,0.07,0.28,0.28,159.81,18.99,88.24,,0.47,0.88,1.88,6.92,46.78,27.16,0.61,0.0,0.0,0.0,1.0
10.89,15.29,3.8,0.16,3.58,3.58,127.14,120.24,35.16,,0.29,0.4,1.4,68.43,28.76,37.87,,0.0,20.1,78.07,1.0
-18.04,435.46,-5.41,0.07,0.95,0.96,109.08,99.15,112.35,1.18,1.04,-25.14,-24.14,-17.18,104.14,-17.32,,0.0,0.19,-4.31,1.0
6.37,15.28,9.8,1.71,1.71,1.71,476.72,,322.81,,0.58,1.4,2.4,6.37,58.31,10.93,,0.0,0.0,0.0,1.0
0.7,9.84,0.55,0.65,1.93,2.31,288.26,157.92,123.18,47.2,0.93,13.16,14.16,33.16,92.94,0.75,,0.0,25.71,65.45,1.0
4.25,37.76,0.97,0.38,1.13,1.13,82.87,54.62,72.75,,0.89,7.89,8.89,22.32,88.75,4.78,,0.0,4.12,71.48,1.0
-2.17,-53.25,-39.02,0.02,2.44,2.44,6554.18,1090.48,1483.5,0.48,95.93,2357.54,24.58,1.69,95.93,-1.71,1.87,1.58,69.49,137.97,1.0
7.35,9.84,16.2,3.66,3.87,3.87,802.58,43.15,200.87,,0.25,0.34,1.34,19.91,25.31,39.26,38.5,0.0,27.69,49.46,1.0
-16.76,-446.07,-14.61,0.96,1.04,1.04,317.15,24.43,301.88,,0.96,25.61,26.61,-16.76,96.24,-17.42,,0.0,0.0,0.0,1.0
9.49,17.78,,2.21,2.22,2.22,126.86,,56.64,,0.47,0.87,1.87,125.91,46.61,20.36,,0.0,30.29,68.22,1.0
24.1,25.86,78.0,14.71,14.71,14.71,1178.04,,79.2,,6.8,7.29,1.07,24.1,6.8,354.55,,0.0,0.0,0.0,1.0
4.43,5.19,,4.94,5.64,5.65,349.67,34.52,48.75,0.34,0.15,0.17,1.17,4.43,14.69,113.09,4.23,0.0,0.0,0.0,1.0
13.67,30.34,3.98,0.3,0.82,0.9,106.03,29.94,57.6,5.01,54.92,121.85,2.22,79.18,54.92,33.63,0.9,0.0,19.08,83.68,1.0
2.8,91.02,8.09,0.11,0.9,1.16,1052.84,206.82,159.88,67.32,0.97,31.53,32.53,5.97,96.93,2.89,0.13,9.88,9.18,36.93,1.0
33.44,38.12,,8.08,8.12,8.12,228.97,0.99,27.79,,0.12,0.14,1.14,33.44,12.27,272.49,,0.0,0.0,0.0,1.0
49.17,63.24,10.5,1.63,4.5,4.5,42.28,49.05,17.1,,0.22,0.29,1.29,111.66,22.24,221.08,,0.0,13.34,49.78,1.0
3.13,16.12,0.65,0.45,0.89,0.89,75.34,23.15,52.66,,0.81,4.15,5.15,3.13,80.58,15.08,0.78,0.0,0.0,0.0,1.0
