feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
1.16,1.17,,0.86,2.46,2.46,7150.53,57.04,35.59,,0.5,0.51,1.01,1.16,0.5,646.52,1.01,0.0,0.0,0.0,1.0
33.78,34.08,,81.23,83.41,83.43,257.65,4.83,2.21,0.05,0.01,0.01,1.01,37.53,0.87,5137.14,3.78,0.0,1.17,2.88,1.0
0.3,2.28,0.16,0.32,1.19,1.19,194.39,106.44,126.62,,86.91,664.02,7.64,0.3,86.91,12.18,0.55,-2.33,0.0,0.0,1.0
-1.87,-3.86,-1.43,0.05,2.31,2.52,277.99,181.01,28.79,16.65,0.52,1.06,2.06,37.55,51.51,26.38,2.27,18.65,30.11,65.46,1.0
15.5,190.36,1.86,0.26,0.92,1.03,43.66,26.09,39.6,4.44,0.92,11.28,12.28,34.95,91.86,21.44,1.59,0.0,1.74,31.53,1.0
-3.17,-9.94,-3.51,0.0,0.48,1.23,402.69,93.03,136.03,145.23,0.68,2.13,3.13,8.7,68.1,1.0,1.28,33.15,9.04,56.7,1.0
10.3,14.86,15.85,2.47,2.72,2.72,560.22,41.77,169.82,,0.31,0.44,1.44,14.4,30.68,39.92,4.15,0.0,6.31,19.44,1.0
6.7,8.33,4.13,0.73,2.71,3.73,224.5,80.4,40.59,41.49,0.2,0.24,1.24,32.48,19.57,46.49,2.54,0.0,11.46,45.87,1.0
12.52,40.17,6.06,0.07,0.79,1.0,176.24,49.94,65.28,14.28,0.69,2.21,3.21,45.74,68.84,25.64,1.0,22.57,11.62,41.22,1.0
-0.13,-0.47,-0.07,0.07,0.64,0.98,209.21,81.0,135.82,50.18,73.46,276.74,3.77,31.13,73.46,5.67,1.32,4.96,12.99,62.67,1.0
1.55,1.77,20.0,8.08,8.08,8.08,4704.7,,576.0,,0.12,0.14,1.14,1.55,12.38,12.5,,0.0,0.0,0.0,1.0
10.56,10.92,35.61,30.83,30.83,30.83,1227.18,,39.37,,3.24,3.35,1.03,10.56,3.24,325.63,,0.0,0.0,0.0,1.0
0.23,0.3,0.6,,,,292.02,24.13,,,23.02,29.91,1.3,0.23,23.02,1.0,,0.0,0.0,0.0,1.0
58.72,70.38,42.81,6.02,6.04,6.04,182.99,0.65,43.48,,0.17,0.2,1.2,58.72,16.57,354.5,,0.0,0.0,0.0,1.0
6.0,25.16,8.38,0.81,0.82,1.31,508.29,1.55,382.87,189.42,0.76,3.2,4.2,6.0,76.16,7.88,,0.0,0.0,0.0,1.0
0.6,-85.51,0.49,0.37,0.45,0.99,295.46,24.31,294.0,159.7,1.01,-143.61,-142.61,6.28,100.7,0.6,,0.0,3.66,48.8,1.0
-24.61,88.5,-20.1,0.06,0.1,0.23,297.24,16.64,375.59,45.74,127.81,-459.63,-3.6,-18.55,127.81,-1.23,-0.39,0.0,3.68,138.14,1.0
43.57,46.06,88.94,18.46,18.46,18.46,743.1,,39.82,,0.05,0.06,1.06,43.57,5.42,804.17,,0.0,0.0,0.0,1.0
9.1,17.74,2.99,0.26,1.19,1.29,119.53,25.47,27.36,2.67,0.49,0.95,1.95,42.06,48.74,69.55,1.07,0.0,8.4,36.48,1.0
23.19,27.01,,-10.76,-22.9,-22.9,64.09,33.61,-2.77,,0.14,0.16,1.16,448.04,14.13,164.16,,0.0,51.67,64.62,1.0
21.5,25.92,,1.51,6.12,6.12,443.8,209.74,45.52,,0.17,0.21,1.21,21.5,17.05,180.66,2.5,6.68,0.0,0.0,1.0
7.97,25.74,3.74,0.0,0.35,1.07,170.92,27.62,48.27,56.92,0.63,2.04,3.23,52.53,63.02,20.82,0.92,23.33,16.85,58.75,1.0
34.08,53.78,,0.99,2.7,2.7,228.45,135.9,79.47,,36.64,57.83,1.58,39.77,36.64,93.0,13.03,0.0,1.73,5.11,1.0
2.2,2.25,9.11,24.8,25.58,25.6,1509.75,25.07,31.93,0.49,0.02,0.02,1.02,2.2,2.22,257.28,2.19,0.0,0.0,0.0,1.0
8.36,40.42,6.04,0.26,0.77,0.88,262.69,50.84,73.16,10.79,0.54,2.59,4.83,53.81,53.61,29.26,0.53,11.56,23.51,52.63,1.0
-0.74,-0.93,-12.04,0.03,0.24,0.85,5918.62,250.19,1166.38,709.01,0.2,0.25,1.25,1.67,19.98,-3.71,0.96,0.0,39.24,97.68,1.0
-0.01,-0.02,-0.01,0.62,1.43,2.73,231.9,39.91,49.47,64.31,0.32,0.48,1.48,47.91,32.47,-0.04,1.9,0.0,30.53,80.81,1.0
2.25,4.98,1.96,0.02,0.99,1.3,317.23,114.64,69.86,37.32,0.49,1.09,2.21,30.96,49.39,19.56,1.03,19.59,17.9,57.2,1.0
14.11,14.95,,16.68,17.8,17.8,316.64,19.75,17.59,,0.06,0.06,1.06,29.63,5.62,525.97,,0.0,13.36,29.9,1.0
6.61,15.44,4.12,0.09,1.22,1.23,226.73,71.86,64.0,0.82,0.51,1.18,2.33,30.26,50.64,31.37,1.0,4.62,10.63,42.09,1.0
12.64,13.83,15.62,7.79,9.71,9.71,449.69,72.65,37.89,,0.09,0.09,1.09,36.16,8.58,216.41,5.28,0.0,29.06,48.66,1.0
0.09,0.16,0.05,0.04,0.62,1.2,197.0,43.85,72.74,44.43,0.45,0.82,1.82,3.31,45.06,12.78,1.15,1.79,1.28,21.75,1.0
7.19,11.76,6.63,0.16,2.03,2.49,335.73,97.04,82.73,37.7,0.26,0.42,1.63,21.93,25.69,47.68,1.62,0.0,9.77,37.16,1.0
10.75,26.82,,0.72,1.7,1.7,179.27,101.78,104.41,,0.6,1.5,2.5,96.35,59.93,17.94,,0.0,30.84,62.62,1.0
5.92,52.73,1.71,0.37,0.82,0.89,104.81,36.35,79.82,5.27,0.89,7.9,8.9,102.59,88.77,11.94,0.71,0.0,20.3,63.84,1.0
0.13,0.46,0.09,0.12,0.34,1.24,273.17,43.34,148.1,169.56,0.72,2.63,3.63,31.76,72.48,4.3,2.19,15.38,17.16,67.75,1.0
16.02,-57.73,3.05,0.34,0.66,0.78,69.28,27.31,86.35,10.88,1.28,-4.6,-3.6,76.35,127.75,13.01,-27.93,0.0,8.79,57.69,1.0
36.7,94.83,,0.58,1.53,1.62,144.4,74.59,78.78,7.13,0.61,1.58,2.58,90.59,61.3,67.41,4.22,0.0,15.62,33.05,1.0
2.62,3.34,4.32,4.31,4.6,4.6,220.87,38.61,128.86,,0.22,0.28,1.28,15.3,21.72,12.06,,0.0,20.9,74.96,1.0
2.89,4.34,,0.22,0.8,1.61,195.47,35.84,61.61,49.89,0.33,0.5,1.5,51.36,33.39,11.16,1.39,0.0,18.81,64.54,1.0
8.03,9.86,,1.16,2.14,2.14,239.1,27.99,35.09,,0.19,0.23,1.23,8.03,18.52,118.5,1.35,0.0,0.0,0.0,1.0
0.35,2.73,0.4,0.29,0.34,0.74,416.43,17.91,359.1,142.96,0.87,6.81,7.81,2.79,87.19,9.34,0.36,0.0,2.06,12.2,1.0
15.23,18.93,7.73,5.11,5.11,5.11,184.69,,35.74,,0.2,0.24,1.24,15.23,19.57,77.81,,0.0,0.0,0.0,1.0
17.88,23.53,8.24,0.37,0.88,2.81,167.68,19.86,14.54,75.48,0.24,0.32,1.32,55.68,24.0,85.46,2.33,14.81,12.38,41.69,1.0
-0.8,-2.52,-0.76,1.17,1.47,1.47,297.59,68.29,233.4,,0.68,2.14,3.14,29.93,68.19,-1.18,,0.0,29.22,90.51,1.0
2.55,5.12,2.22,0.18,0.81,1.66,316.17,68.66,18.62,92.36,0.47,0.94,2.01,20.57,46.93,15.02,1.47,38.77,11.04,50.31,1.0
6.6,75.98,21.7,0.15,0.49,1.0,1197.54,368.58,1081.47,546.8,0.91,10.52,11.52,8.11,91.32,7.96,2.96,0.0,3.68,9.21,1.0
4.47,5.65,,27.13,27.84,27.84,189.68,4.8,6.74,,0.04,0.05,1.26,4.47,3.59,124.38,,0.0,0.0,0.0,1.0
40.83,46.28,68.92,45.77,49.05,49.05,614.47,36.25,11.05,,11.79,13.36,1.13,40.83,11.79,350.33,9.06,0.0,0.0,0.0,1.0
1.89,6.04,1.68,0.34,1.37,1.37,323.52,223.77,217.58,0.14,0.69,2.19,3.19,6.5,68.67,6.26,4.46,0.0,4.09,61.06,1.0
-17.54,124.76,-10.59,0.13,0.65,0.65,219.65,128.45,247.79,,114.06,-811.13,-7.11,39.78,114.06,-6.07,-0.54,0.0,34.59,92.67,1.0
19.65,20.87,59.99,12.27,17.1,17.1,1111.22,310.6,64.26,,0.06,0.06,1.06,19.65,5.85,336.04,,0.0,0.0,0.0,1.0
4.08,44.29,1.58,0.23,0.44,0.44,140.76,26.86,126.31,,0.91,9.86,10.86,34.19,90.8,22.19,0.15,0.06,11.64,55.33,1.0
12.54,18.37,,2.26,2.98,3.03,338.27,75.66,105.37,5.22,0.32,0.46,1.46,19.63,31.7,61.9,14.66,0.0,4.74,15.1,1.0
6.49,16.43,7.2,1.85,3.81,5.61,404.05,40.33,20.57,37.09,0.6,1.53,2.53,15.37,60.5,21.62,0.59,1.46,6.91,26.46,1.0
6.75,38.66,2.34,0.61,0.83,0.83,125.87,22.48,84.39,,0.83,4.73,5.73,22.06,82.53,19.41,0.55,14.65,5.29,42.35,1.0
0.53,2.53,0.29,-0.15,0.36,0.56,196.62,42.77,98.96,22.16,0.79,3.79,4.79,33.52,79.12,3.78,0.62,26.12,12.5,58.51,1.0
1.33,2.08,,1.07,2.84,2.84,457.85,277.14,159.14,,0.36,0.57,1.57,40.56,36.3,3.65,,0.0,36.85,70.62,1.0
19.21,24.62,13.92,3.18,3.48,3.55,263.89,16.91,55.88,4.15,0.22,0.28,1.28,33.61,21.99,120.09,3.27,0.0,10.44,30.21,1.0
17.7,87.74,10.59,0.05,1.1,1.63,217.81,91.89,70.36,46.61,0.75,3.71,4.96,36.31,74.87,35.77,0.64,8.27,7.95,25.17,1.0
1.96,97.72,1.63,0.04,0.43,1.04,302.67,103.37,257.29,160.41,0.98,48.91,49.91,26.08,98.0,3.11,1.31,10.84,14.72,55.4,1.0
3.79,4.35,4.44,4.07,6.46,6.92,425.94,113.75,48.04,22.19,0.13,0.15,1.15,28.57,12.89,39.12,4.15,0.0,21.65,60.95,1.0
-2.02,-5.24,-1.72,0.03,0.94,1.42,308.89,90.56,40.0,48.11,0.61,1.59,2.59,40.76,61.37,11.04,1.25,47.62,28.26,64.25,1.0
30.83,38.78,18.3,2.97,4.56,4.56,216.07,69.49,43.83,,0.21,0.26,1.26,30.83,20.51,552.97,12.27,0.0,0.0,0.0,1.0
6.03,20.6,7.82,0.51,1.14,1.14,471.91,170.68,272.29,,0.67,2.3,3.42,9.85,67.36,23.65,0.92,0.0,3.86,-3.96,1.0
1.93,46.8,1.15,0.07,0.31,0.47,216.67,36.24,149.73,24.37,0.96,23.2,24.2,33.76,95.87,13.7,0.43,20.56,13.17,44.1,1.0
16.99,20.08,14.5,5.7,6.5,6.5,310.69,37.79,47.25,,0.15,0.18,1.18,87.92,15.38,110.5,,0.0,60.54,75.88,1.0
4.01,18.97,,1.09,1.27,1.27,290.23,39.44,226.37,,78.86,373.11,4.73,4.01,78.86,5.08,,0.0,0.0,0.0,1.0
6.19,39.64,2.04,0.27,1.03,1.07,119.8,75.5,99.29,3.84,0.84,5.4,6.4,22.27,84.38,9.6,1.56,0.0,5.29,62.49,1.0
10.32,31.4,2.93,0.31,0.61,1.58,103.34,18.74,40.66,60.91,0.67,2.04,3.04,130.65,67.14,17.41,12.1,21.74,34.16,85.75,1.0
1.18,4.57,0.65,0.08,0.4,0.62,201.07,42.98,115.67,28.71,0.74,2.85,3.85,27.73,74.06,11.81,0.51,10.81,10.2,52.76,1.0
-2.18,-14.37,-0.63,0.48,0.48,1.25,105.39,-13.26,83.69,63.67,0.85,5.59,6.59,63.2,84.82,-2.57,,0.0,18.93,89.84,1.0
24.01,49.34,22.93,0.83,2.45,2.55,347.65,104.01,64.08,6.46,51.33,105.45,2.05,37.0,51.33,50.49,1.54,31.93,8.95,20.62,1.0
44.69,50.27,,6.25,6.36,6.36,126.29,1.46,13.87,,0.11,0.12,1.12,44.69,11.1,438.42,3.02,0.0,0.0,0.0,1.0
-4.51,-8.01,-4.3,0.04,0.4,1.9,346.39,41.93,105.99,172.83,0.45,0.8,1.77,43.13,44.87,0.51,1.69,5.32,33.28,89.41,1.0
-7.71,-57.41,,0.34,0.58,0.58,244.87,19.28,75.15,0.0,0.87,6.44,7.44,-1.37,86.57,77.97,0.83,1.38,2.8,10.54,1.0
-92.79,144.05,-44.05,0.1,0.19,0.19,172.82,26.61,119.04,,164.42,-255.24,-1.55,-60.82,164.42,-51.03,-0.94,93.64,15.18,-75.5,1.0
28.18,47.96,,1.36,2.27,2.27,183.94,66.84,73.21,0.06,0.41,0.7,1.7,47.16,41.25,77.6,7.51,0.0,7.0,23.19,1.0
51.83,63.38,,5.0,5.5,5.5,344.53,31.31,61.88,,0.18,0.22,1.22,66.45,18.22,284.42,,0.0,10.19,13.07,1.0
-5.68,-6.13,-44.61,13.5,13.5,13.5,2858.61,,209.45,,7.41,8.0,1.08,-5.68,7.41,-76.67,,0.0,0.0,0.0,1.0
1.7,7.95,0.51,0.2,0.39,0.65,108.09,13.82,64.06,18.59,0.79,3.67,4.67,122.97,78.56,17.52,0.53,10.71,25.29,62.76,1.0
5.68,20.44,3.79,0.61,1.47,1.7,242.66,67.92,79.07,18.56,0.72,2.6,3.6,48.89,72.2,14.01,1.52,0.0,28.81,75.63,1.0
1.65,63.53,1.44,0.26,0.92,0.92,319.25,132.51,307.54,,0.97,37.57,38.57,2.52,97.41,1.69,0.26,0.0,0.56,25.48,1.0
36.25,59.3,23.36,1.19,2.17,2.18,234.5,88.09,90.13,0.98,0.39,0.64,1.64,48.6,38.86,127.08,3.99,0.0,7.95,15.25,1.0
17.27,145.68,9.06,0.08,0.93,1.0,190.87,125.22,146.04,9.59,0.88,7.43,8.43,43.34,88.14,24.54,0.91,0.0,9.77,495.12,1.0
19.79,21.92,15.51,12.54,12.55,12.55,285.24,0.36,22.47,,0.1,0.11,1.11,19.79,9.72,203.61,,0.0,0.0,0.0,1.0
2.35,21.76,0.88,0.07,1.16,1.16,136.32,127.13,116.17,,0.89,8.28,9.28,48.02,89.22,2.63,,0.0,12.35,70.73,1.0
3.56,16.8,0.81,0.0,0.75,0.75,82.94,47.73,41.76,,0.79,3.72,4.72,4.89,78.81,5.78,0.53,26.67,0.21,11.06,1.0
17.83,93.72,3.52,0.0,1.07,1.37,71.8,53.69,50.41,14.88,0.81,4.26,5.26,311.41,80.98,23.75,7.16,0.0,41.44,65.31,1.0
24.67,56.28,5.63,1.44,1.44,1.44,83.14,-0.07,45.83,,0.56,1.28,2.28,81.15,56.16,56.85,2.33,0.0,9.46,47.39,1.0
18.15,28.19,,1.89,2.82,2.82,451.99,147.06,158.34,,0.36,0.55,1.55,59.2,35.61,50.97,,0.0,37.56,46.63,1.0
-5.99,-292.27,-3.77,0.43,1.02,1.02,228.79,131.4,221.63,,0.98,47.79,48.79,31.81,97.95,-6.12,,0.0,23.76,116.52,1.0
-137.63,265.2,-118.2,0.05,0.25,0.25,312.59,92.15,368.61,,1.52,-2.93,-1.93,-86.08,151.9,-78.28,-0.82,30.01,44.27,-106.54,1.0
0.77,1.57,0.39,0.02,0.43,1.68,184.48,37.93,41.08,112.45,0.51,1.04,2.04,28.25,50.8,6.66,3.01,27.14,9.87,68.89,1.0
-4.47,-4.78,-4.36,15.73,15.73,15.73,277.96,,22.32,,0.06,0.07,1.07,-4.47,6.36,-70.37,,0.0,0.0,0.0,1.0
15.72,25.58,5.39,0.42,1.64,1.64,124.9,57.83,47.63,,0.39,0.63,1.63,40.88,38.56,59.44,1.67,0.0,8.63,45.69,1.0
2.5,-8.88,,0.03,0.19,0.78,457.14,90.79,575.42,342.41,1.28,-4.55,-3.55,47.59,128.13,1.95,,0.0,41.58,68.62,1.0
20.66,44.87,32.6,1.35,1.85,1.85,574.2,155.33,306.36,,0.54,1.17,2.17,22.68,53.95,38.3,,0.0,3.18,6.23,1.0
20.5,21.76,,15.78,17.29,17.29,383.7,33.15,21.95,,0.06,0.06,1.06,20.5,5.78,354.4,,0.0,0.0,0.0,1.0
0.32,1.64,0.12,-0.03,0.55,1.24,139.48,61.76,94.4,74.28,0.8,4.09,5.09,37.07,80.35,3.32,6.19,10.65,14.08,83.21,1.0
6.28,21.02,,1.04,1.43,1.43,268.03,72.66,185.87,,0.7,2.35,3.35,11.61,70.12,8.96,,0.0,2.92,26.54,1.0
10.31,56.01,4.49,0.2,0.6,0.88,158.51,50.58,126.41,35.81,0.82,4.43,5.43,54.66,81.59,21.12,0.65,0.0,14.16,52.75,1.0
-2.65,-18.72,-4.66,0.0,0.26,0.31,638.5,140.17,202.34,27.65,85.82,605.44,7.05,8.31,85.82,2.07,0.19,53.71,13.09,53.78,1.0
8.53,16.73,5.51,0.26,1.19,1.41,235.0,70.46,75.99,16.9,0.44,0.86,1.96,46.05,43.83,42.29,1.14,0.0,17.82,46.55,1.0
10.9,36.09,6.33,0.05,1.19,1.56,211.26,105.21,87.23,33.96,69.71,230.87,3.31,24.06,69.71,19.53,1.8,27.48,5.16,29.46,1.0
4.08,9.91,9.96,0.39,0.5,0.96,888.56,56.58,505.0,235.95,0.59,1.43,2.43,17.75,58.83,13.64,0.94,0.0,23.52,41.41,1.0
5.1,5.9,,4.52,7.35,7.35,153.9,58.3,20.58,,0.14,0.16,1.16,79.38,13.52,37.75,,0.0,23.11,60.4,1.0
1.34,10.34,,0.08,1.01,1.05,175.51,132.47,142.28,5.61,0.87,6.69,7.69,88.39,86.99,2.72,0.98,0.0,28.33,66.52,1.0
4.01,10.07,2.72,0.37,0.4,0.44,246.87,3.98,22.98,3.56,0.6,1.51,2.51,49.79,60.13,31.91,0.71,32.49,21.93,45.95,1.0
26.34,31.02,18.66,6.34,7.25,7.25,129.64,31.78,35.19,,0.15,0.18,1.18,57.03,15.09,174.61,,0.0,21.74,46.36,1.0
5.31,29.61,1.32,0.63,1.15,1.15,90.25,39.6,51.92,,0.82,4.57,5.57,17.53,82.06,9.24,6.24,25.93,3.03,24.46,1.0
30.82,50.66,42.7,2.55,2.55,2.55,504.36,,195.36,,0.39,0.64,1.64,30.82,39.17,78.69,,0.0,0.0,0.0,1.0
10.96,32.25,1.54,0.25,0.61,1.37,51.26,12.01,33.47,25.54,0.66,1.94,2.94,18.71,66.02,18.62,3.64,0.0,1.09,97.9,1.0
8.25,9.79,,1.38,3.99,4.79,241.64,87.42,33.48,26.87,0.16,0.19,1.19,87.49,15.79,101.79,2.85,0.0,38.08,57.35,1.0
20.41,28.31,14.01,0.22,1.64,1.7,249.79,93.56,14.61,4.07,0.28,0.39,1.39,33.7,27.91,81.53,1.34,20.81,6.48,20.82,1.0
6.85,15.57,16.3,0.02,0.48,0.6,866.68,163.24,144.67,44.11,58.92,134.02,2.27,9.38,58.92,14.27,0.82,41.83,4.26,17.78,1.0
67.75,84.42,,0.65,5.19,5.19,113.13,360.0,79.19,,0.2,0.25,1.25,67.75,19.75,343.02,,0.0,0.0,0.0,1.0
-0.05,-0.08,-0.01,1.14,1.23,2.65,77.72,2.52,28.17,40.03,0.35,0.53,1.53,-0.05,34.53,24.52,7.69,0.0,0.0,0.0,1.0
19.83,20.22,23.74,20.59,28.15,28.15,435.76,60.8,8.04,,0.02,0.02,1.02,24.04,1.91,1752.04,2.07,0.0,5.03,9.55,1.0
1.16,3.41,0.76,0.0,0.45,0.59,238.32,52.46,124.99,18.76,0.66,1.95,2.95,19.46,66.04,26.31,0.66,4.14,8.32,30.81,1.0
31.2,41.2,15.17,2.63,3.43,3.43,145.38,33.74,42.46,,0.24,0.32,1.32,35.97,24.26,128.64,4.48,0.0,2.32,10.6,1.0
0.29,2.46,0.17,0.01,0.4,0.88,212.47,42.33,60.11,53.15,0.75,6.41,8.53,29.98,75.18,17.0,0.64,35.41,12.51,58.41,1.0
21.36,35.2,5.02,1.4,2.22,2.56,85.6,27.12,33.13,11.08,0.39,0.65,1.65,41.16,39.31,54.35,,0.0,3.7,32.36,1.0
15.24,16.81,6.3,0.51,10.7,10.7,150.58,141.77,13.92,,0.09,0.1,1.1,15.24,9.35,369.51,,0.0,0.0,0.0,1.0
0.69,11.52,0.4,0.61,0.8,0.85,211.84,36.78,196.08,9.43,0.94,15.75,16.75,74.21,94.03,4.03,0.3,0.0,42.79,91.63,1.0
9.95,13.68,7.1,0.0,1.36,1.86,259.53,55.8,44.4,22.58,0.27,0.37,1.37,27.63,26.82,65.0,1.1,0.0,8.96,32.9,1.0
2.72,32.92,2.86,0.25,0.66,0.66,383.83,143.62,348.28,,91.75,1111.52,12.12,4.13,91.75,13.15,0.21,0.0,1.49,39.62,1.0
7.65,23.38,3.12,0.04,0.5,1.53,148.27,32.76,56.87,72.91,0.67,2.06,3.06,7.65,67.29,23.98,2.02,17.1,0.0,0.0,1.0
-0.95,-1.07,-3.42,5.73,6.11,6.11,1310.7,55.5,144.0,,0.11,0.12,1.12,-0.95,11.11,91.25,2.77,0.0,0.0,0.0,1.0
15.38,-112.73,4.43,0.08,0.35,0.36,104.92,30.31,89.58,1.3,1.14,-8.33,-7.33,76.75,113.64,20.64,-0.19,22.91,12.67,49.59,1.0
48.12,60.17,18.08,5.0,5.0,5.0,136.74,,27.07,,0.2,0.25,1.25,48.12,20.02,240.38,,0.0,0.0,0.0,1.0
7.54,10.11,4.74,0.21,1.61,2.73,228.93,58.19,32.91,46.11,0.25,0.34,1.34,29.47,25.36,49.28,1.63,3.73,10.3,48.24,1.0
-40.97,-147.5,-10.85,0.03,0.08,1.47,96.4,3.04,64.87,90.15,0.72,2.6,3.6,66.29,72.22,-51.96,,0.0,28.41,114.25,1.0
2.38,33.15,1.12,0.23,0.89,1.08,170.68,99.47,151.85,29.68,0.93,12.9,13.91,60.81,92.8,2.99,2.91,0.0,19.77,56.64,1.0
32.93,47.24,43.04,3.3,3.32,3.32,475.81,2.23,141.77,,0.3,0.43,1.43,52.57,30.29,108.71,,0.0,25.68,32.14,1.0
12.69,96.58,9.08,0.12,0.43,0.48,260.26,65.66,209.57,9.62,0.87,6.6,7.61,52.43,86.76,23.27,0.22,0.0,23.02,48.31,1.0
3.13,3.16,,,,,368.94,,,,0.01,0.01,1.01,3.13,0.88,354.35,,0.88,0.0,0.0,1.0
3.41,62.08,0.58,0.23,0.98,0.99,61.45,42.28,56.28,0.92,94.51,1721.19,18.21,14.88,94.51,11.77,0.94,0.0,1.94,40.46,1.0
8.98,24.42,2.75,2.72,2.81,2.81,111.65,1.73,19.3,,0.63,1.7,2.72,180.06,62.56,42.95,1.58,34.83,37.23,58.65,1.0
-17.76,-18.82,-5.3,17.56,17.58,17.82,108.68,0.1,6.03,1.43,0.06,0.06,1.06,76.02,5.61,-316.46,,0.0,28.0,-206.97,1.0
3.74,5.87,4.22,1.15,1.92,3.62,410.62,50.14,56.28,112.6,0.36,0.57,1.57,14.47,36.21,22.93,2.03,20.76,8.48,53.82,1.0
11.19,13.84,3.77,0.19,3.27,4.64,122.63,49.49,16.61,22.82,0.19,0.24,1.24,74.37,19.16,89.38,2.48,0.0,15.57,53.94,1.0
1.12,1.89,0.83,0.09,1.08,1.51,269.48,96.96,69.81,42.22,0.41,0.68,1.68,27.62,40.57,5.92,1.42,12.34,13.56,60.84,1.0
14.8,65.32,,0.21,0.33,0.33,270.22,22.01,195.48,1.36,0.77,3.41,4.41,72.06,77.32,44.12,0.31,0.0,32.5,44.73,1.0
16.85,20.06,4.0,5.94,6.26,6.26,86.49,4.36,13.67,,0.16,0.19,1.19,16.85,15.99,105.41,,0.0,0.0,0.0,1.0
17.03,27.29,6.72,0.3,1.74,1.88,143.73,70.18,46.59,6.35,0.38,0.6,1.6,91.09,37.61,84.52,1.75,1.32,29.25,65.97,1.0
18.95,48.43,12.92,0.0,0.29,0.48,248.17,31.84,76.91,21.19,0.58,1.47,2.56,29.2,57.56,42.56,0.65,25.64,4.91,17.67,1.0
16.65,25.91,6.5,1.16,1.59,1.59,142.07,19.21,44.66,0.18,0.36,0.56,1.56,88.47,35.71,53.02,1.39,0.0,20.57,55.26,1.0
19.47,46.21,,0.52,1.97,1.97,221.72,94.44,65.12,,0.58,1.37,2.37,21.2,57.86,53.99,1.69,28.16,0.78,2.96,1.0
-101.16,101.58,-282.18,0.11,0.12,0.5,1015.35,20.04,1295.69,756.08,2.0,-2.0,-1.0,-44.39,199.59,-50.68,,70.57,158.35,-151.88,1.0
77.0,99.85,30.7,1.27,3.08,3.24,145.14,57.61,31.74,4.92,0.23,0.3,1.3,158.75,22.89,392.77,2.71,0.0,32.6,47.07,1.0
-7.32,-25.14,-13.38,0.35,0.47,0.61,665.07,54.15,460.77,64.15,0.7,2.42,3.43,6.51,70.5,6.06,0.51,0.0,18.21,55.66,1.0
18.86,25.87,6.65,3.08,3.08,3.08,128.44,,34.46,,0.27,0.37,1.37,18.86,27.13,84.78,4.42,0.0,0.0,0.0,1.0
13.87,14.71,2.8,16.53,17.36,25.11,73.39,2.34,2.81,21.76,0.06,0.06,1.06,30.56,5.72,254.58,33.19,0.0,2.49,34.96,1.0
14.16,60.64,14.77,0.02,1.31,1.31,379.78,368.68,287.69,,0.77,3.28,4.28,14.16,76.65,18.47,,0.0,0.0,0.0,1.0
3.62,6.99,3.17,0.0,0.63,0.93,318.66,94.78,148.42,44.39,48.25,93.22,1.93,19.78,48.25,33.5,0.93,0.44,10.16,35.14,1.0
-0.74,-0.8,-1.28,4.78,10.95,17.31,633.71,166.15,26.94,171.52,0.08,0.09,1.09,28.42,8.42,15.18,3.71,2.46,36.75,69.58,1.0
-2.73,-20.18,-1.72,0.65,1.24,2.12,229.5,38.8,66.0,58.04,0.86,6.39,7.39,32.87,86.47,1.92,1.74,0.0,16.07,70.48,1.0
37.92,76.01,28.55,1.35,1.6,1.6,274.06,33.82,135.32,,0.5,1.0,2.0,37.92,50.12,80.29,2.49,0.0,0.0,0.0,1.0
0.71,0.91,0.75,0.47,7.87,11.3,384.89,157.89,21.33,73.08,0.22,0.28,1.28,16.67,21.96,33.71,3.82,0.0,12.16,45.64,1.0
-67.3,-1373.44,-16.59,0.23,2.53,2.53,89.73,80.58,9.75,,0.95,19.41,20.41,-24.05,95.1,-70.77,,80.54,10.66,608.81,1.0
-171.83,120.52,-51.53,0.28,0.41,0.41,109.17,33.54,261.89,,242.57,-170.14,-0.7,-171.83,242.57,-70.84,,0.0,0.0,0.0,1.0
20.76,123.35,15.72,0.16,0.67,0.82,275.63,110.22,219.3,34.15,0.83,4.93,5.94,34.9,83.06,25.64,0.5,0.0,7.63,37.96,1.0
6.43,11.01,2.37,0.03,0.52,0.9,134.02,19.1,14.07,14.33,0.42,0.71,1.71,17.99,41.6,22.64,0.96,27.61,3.03,33.42,1.0
5.46,22.57,9.2,0.41,1.32,1.32,614.02,420.18,460.37,,0.76,3.14,4.14,8.83,75.83,7.19,,0.0,5.7,30.34,1.0
12.19,13.97,5.47,2.69,3.81,9.86,163.44,17.13,15.33,92.65,0.13,0.15,1.15,74.61,12.74,126.79,13.83,0.0,28.03,77.7,1.0
1.17,24.57,1.59,0.37,0.5,0.5,494.45,35.46,445.3,,0.95,20.01,21.01,21.17,95.24,6.1,0.1,2.48,19.83,54.16,1.0
4.1,18.92,2.1,0.36,0.47,0.47,185.78,13.03,10.27,,0.78,3.61,4.61,12.63,78.3,9.05,0.32,61.23,4.35,43.07,1.0
-320.86,29.54,-30.9,0.04,0.05,0.05,35.05,4.44,410.43,,11.86,-1.09,-0.09,216.92,1186.28,1.62,-28.94,-0.2,51.79,128.68,1.0
